sensor_id,station,latitude,longitude,timestamp,aqi,pm25,pm10,co,no2,so2,temperature,humidity,wind_speed,source_type,severity,data_type,area
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-20T06:00:00.000Z,279,94.6,289.6,2.15,60.4,18.7,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-20T06:00:00.000Z,78,55,68.5,2.31,46.1,17.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-20T06:00:00.000Z,153,109.3,152,2.9,49.7,23,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-20T06:00:00.000Z,112,110.2,113.5,2.05,67.2,16.6,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-20T06:00:00.000Z,81,75,108.3,1.99,42.6,14.5,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-20T06:00:00.000Z,116,65.9,128.2,2.77,58.5,22.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-20T06:00:00.000Z,138,85,147,3.19,53.4,18.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-20T06:00:00.000Z,129,73.1,112.6,2.58,46.3,25.4,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-20T06:00:00.000Z,152,60.9,143.7,2.8,75.2,18.9,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-20T06:00:00.000Z,99,61.3,208.5,0.55,16.7,7,NaN,NaN,NaN,dust,moderate,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-20T06:00:00.000Z,248,92.2,317.5,1.29,27,12.6,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-20T06:00:00.000Z,156,147.7,187.6,0.73,29.1,16,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-20T06:00:00.000Z,169,169.1,344.2,1.49,44.1,13.1,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-20T06:00:00.000Z,177,95.2,164.1,3.63,78.3,55.5,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-20T06:00:00.000Z,222,132.6,186.9,2.52,58.4,29.8,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-20T06:00:00.000Z,209,89.8,217.5,4.32,72,55.4,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-20T06:00:00.000Z,157,108.6,242.2,3.22,69.4,38.7,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-20T06:00:00.000Z,72,38.6,85.5,0.9,41.2,12.8,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-20T06:00:00.000Z,153,74.5,123.3,1.37,40.1,14.6,NaN,NaN,NaN,residential,very_high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-20T06:00:00.000Z,141,67.7,133.8,1.2,44.9,17.4,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-20T07:00:00.000Z,98,78,191.4,1.64,48.8,22.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-20T07:00:00.000Z,120,100.6,145.3,1.46,36.3,9.9,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-20T07:00:00.000Z,150,92,181.1,1.34,50.3,17.3,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-20T07:00:00.000Z,143,98.2,155.9,1.16,47.2,21.3,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-20T07:00:00.000Z,123,84.2,190.3,1.05,33.9,13.5,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-20T07:00:00.000Z,134,53.2,161.1,1.07,40.1,20.7,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-20T07:00:00.000Z,109,65.7,88.3,1.79,50.4,15.7,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-20T07:00:00.000Z,160,89.3,101.3,2.33,66.6,23.1,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-20T07:00:00.000Z,161,86.9,110.8,3.62,78.6,25,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-20T07:00:00.000Z,159,68.5,192.2,3.33,62.7,26.4,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-20T07:00:00.000Z,127,103.2,123.2,4.23,67.1,19.2,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-20T07:00:00.000Z,163,57.1,175.5,4.18,50.4,17,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-20T07:00:00.000Z,110,66.1,155.5,2.3,49.9,26.1,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-20T07:00:00.000Z,81,50.1,80,3.03,52.9,16.9,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-20T07:00:00.000Z,318,185.9,462.3,2.57,86.7,31.1,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-20T07:00:00.000Z,493,206.6,421.4,2.53,81.8,25.7,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-20T07:00:00.000Z,371,176,678.1,2.39,83.9,20,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-20T07:00:00.000Z,467,215.9,720.5,3.35,96.3,25.3,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-20T07:00:00.000Z,88,41.6,99.9,1.52,26.4,14.8,NaN,NaN,NaN,industrial,moderate,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-20T07:00:00.000Z,110,57.4,142.6,1.3,56.6,29.1,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-20T07:00:00.000Z,144,61.7,149.4,2.53,67,26.5,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-20T07:00:00.000Z,123,80.5,142.8,2.46,64.4,19.4,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-20T07:00:00.000Z,133,79.9,115,1.65,60.9,22.6,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-20T07:00:00.000Z,103,71.7,122.3,1.34,40.2,17.6,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-20T07:00:00.000Z,102,77.9,115.7,1.43,41.3,19,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-20T08:00:00.000Z,99,78.2,170.1,1.72,34.2,11,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-20T08:00:00.000Z,133,80.5,103.5,1.96,51.5,15.8,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-20T08:00:00.000Z,123,92.4,99.3,2.12,45.6,16.2,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-20T08:00:00.000Z,129,57.9,147.8,1.38,34.9,10.8,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-20T08:00:00.000Z,155,79.5,141.8,1.95,30.6,20.4,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-20T08:00:00.000Z,119,98.7,165.4,2.37,29.8,11.2,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-20T08:00:00.000Z,163,77.7,155.1,4,64.6,17.8,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-20T08:00:00.000Z,162,102.5,115.8,3.74,49.9,19.8,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-20T08:00:00.000Z,125,97.9,161.6,3.48,67.9,27,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-20T08:00:00.000Z,119,78.2,151.9,2.11,66,16.2,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-20T08:00:00.000Z,159,100.2,179.7,2.42,58.4,17.9,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-20T08:00:00.000Z,148,90,164.2,2.8,65.4,20.1,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-20T08:00:00.000Z,134,56,181.8,3.2,73.8,21,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-20T08:00:00.000Z,122,102.7,104,1.99,71.3,18.1,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-20T08:00:00.000Z,406,338.3,495.7,1.85,79.7,25.6,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-20T08:00:00.000Z,243,158.9,427.7,1.27,73.2,19.3,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-20T08:00:00.000Z,263,150.8,390.1,1.42,53.2,16.8,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-20T08:00:00.000Z,338,201.4,543.9,1.86,73.3,13.1,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-20T08:00:00.000Z,101,92.9,154.6,2.57,38.2,32.3,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-20T08:00:00.000Z,134,83.9,148.6,1.54,58.1,35.2,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-20T08:00:00.000Z,111,68.4,125.1,2.6,61.6,20.6,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-20T08:00:00.000Z,143,98.2,109.5,1.89,44.1,43.5,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-20T08:00:00.000Z,111,84.7,140.6,1.81,55.6,17.4,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-20T08:00:00.000Z,146,87,109.5,2.39,56.2,14.4,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-20T08:00:00.000Z,118,52.2,131.3,1.73,53.1,21.7,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-20T09:00:00.000Z,222,103,208.2,2.05,96.7,42.3,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-20T09:00:00.000Z,189,117.8,411.3,2.83,68.1,38,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-20T09:00:00.000Z,248,111.7,319,2.19,84.2,29.3,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-20T09:00:00.000Z,146,102.5,251.8,1.74,35.5,13.9,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-20T09:00:00.000Z,147,128.3,184.1,2.85,42.6,22.4,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-20T09:00:00.000Z,271,130.1,299.2,3.02,85.5,33.6,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-20T09:00:00.000Z,106,61.5,123.5,2.42,66.9,17.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-20T09:00:00.000Z,133,67.5,151.8,3.65,70.6,18.2,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-20T09:00:00.000Z,147,65.7,160.6,3.24,83.5,30.5,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-20T09:00:00.000Z,91,49.5,128.1,2.43,43.2,11.7,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-20T09:00:00.000Z,132,87.9,100,2.67,80.6,19.6,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-20T09:00:00.000Z,146,107.6,194.6,3.28,67,17.5,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-20T09:00:00.000Z,133,84,102.1,3.14,86.5,27.5,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-20T09:00:00.000Z,116,86.9,174.7,4.14,48.9,18,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-20T09:00:00.000Z,270,222.6,450.7,1.29,54.9,15.5,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-20T09:00:00.000Z,478,368.8,801.5,3.77,55.9,31.2,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-20T09:00:00.000Z,438,288.1,716.8,2.27,73.8,30.7,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-20T09:00:00.000Z,234,262.6,390.7,2.55,56.7,26.1,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-20T09:00:00.000Z,163,154.5,235.4,4.42,60.6,48.8,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-20T09:00:00.000Z,223,100.6,158.6,3.61,73.5,40.3,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-20T09:00:00.000Z,204,116.6,220.9,2.18,60.3,42.8,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-20T09:00:00.000Z,184,128.3,182.9,4.66,62.3,30,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-20T09:00:00.000Z,105,58.3,125.2,1.81,61.6,12,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-20T09:00:00.000Z,115,84.8,135.1,1.32,51.8,24.5,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-20T09:00:00.000Z,97,86.5,107,1.01,50.4,13.2,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-20T10:00:00.000Z,186,175.1,282.5,3.15,66.5,24.7,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-20T10:00:00.000Z,248,175.4,387.2,3.49,73,25.9,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-20T10:00:00.000Z,226,128.5,295.6,3.51,73.9,21.3,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-20T10:00:00.000Z,272,128.8,430.1,3.35,57.7,40.3,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-20T10:00:00.000Z,241,106.4,254.2,4.22,65.8,32.2,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-20T10:00:00.000Z,282,132.5,309.5,2.14,96.2,36.2,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-20T10:00:00.000Z,132,87,151.2,2.65,62.9,23.8,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-20T10:00:00.000Z,154,55.5,184.1,3.85,71.4,31.1,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-20T10:00:00.000Z,152,73.3,117.2,2.65,55.5,22,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-20T10:00:00.000Z,150,84.2,163.4,3.13,61.6,16,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-20T10:00:00.000Z,104,64.9,137.7,1.69,35.6,20.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-20T10:00:00.000Z,125,59,134.5,3.24,63.3,24.6,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-20T10:00:00.000Z,121,75.4,161.7,3.98,69.8,27.5,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-20T10:00:00.000Z,78,56.1,74.3,2.28,38.3,13.4,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-20T10:00:00.000Z,237,135.8,623.3,1.65,39.5,15.1,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-20T10:00:00.000Z,327,238.3,468.5,1.96,65.6,12.6,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-20T10:00:00.000Z,364,252.4,862.2,1.99,67.8,31.2,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-20T10:00:00.000Z,389,291.6,446.1,3.38,101.2,17.7,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-20T10:00:00.000Z,181,123.4,214,4.48,104.6,33.4,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-20T10:00:00.000Z,162,100.2,240.5,3.56,82.6,40.2,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-20T10:00:00.000Z,222,92.3,215.6,4.16,98.3,55.4,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-20T10:00:00.000Z,163,96.6,136,2.55,44.4,31.3,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-20T10:00:00.000Z,144,79.9,97.7,1.05,48,13,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-20T10:00:00.000Z,118,51.2,114.3,1.13,34.8,14.4,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-20T10:00:00.000Z,149,67.3,133.4,2.28,58.9,13.5,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-20T11:00:00.000Z,150,101.9,215.4,1.8,59.7,28,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-20T11:00:00.000Z,202,145.6,308.3,3.3,79.3,36.7,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-20T11:00:00.000Z,233,131.7,417.1,2.41,68.1,30,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-20T11:00:00.000Z,161,67.8,284.3,2.9,54.8,25.3,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-20T11:00:00.000Z,192,132.3,381.9,2.47,84.7,29.1,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-20T11:00:00.000Z,252,183.1,246.6,2.43,73.2,28.2,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-20T11:00:00.000Z,131,83.4,155.8,2.67,75,28.3,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-20T11:00:00.000Z,112,66.8,122.3,1.36,54.5,18.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-20T11:00:00.000Z,142,68.6,167.8,3.36,63.9,25.2,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-20T11:00:00.000Z,134,90.2,183.8,2.7,72.2,18.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-20T11:00:00.000Z,72,44.8,116.6,1.9,45.2,20.3,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-20T11:00:00.000Z,71,41.1,105.2,2.25,49.7,18.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-20T11:00:00.000Z,117,90.1,114.8,4.04,51.3,18.8,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-20T11:00:00.000Z,130,84.2,114.4,2.7,63,26.1,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-20T11:00:00.000Z,467,245.2,821.4,3.69,95.4,33.6,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-20T11:00:00.000Z,211,248.3,405.2,1.95,38.8,13.6,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-20T11:00:00.000Z,514,374.3,585.6,3.19,61.3,24.4,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-20T11:00:00.000Z,331,345.7,647.9,3.02,105.4,31.2,NaN,NaN,NaN,dust,hazardous,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-20T11:00:00.000Z,229,138.1,227.7,3.65,80.5,40.5,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-20T11:00:00.000Z,214,149.9,244.6,3.02,71,35.9,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-20T11:00:00.000Z,203,127.3,218.6,3.11,87.4,41.6,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-20T11:00:00.000Z,195,103.2,228.8,3.67,63.2,58,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-20T11:00:00.000Z,134,56.4,122.5,1.51,58.7,19.6,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-20T11:00:00.000Z,131,75,117,2.05,60.6,20.9,NaN,NaN,NaN,residential,high,historical,Anand Vihar
